label	parent	node	branch.length	families	clade
Scincella_cherriei	12039	5134	10.175357	Scincidae	Scincoidea
Scincella_doriae	12083	5187	21.436406	Scincidae	Scincoidea
Scincella_formosensis	12033	5129	7.169827	Scincidae	Scincoidea
Scincella_gemmingeri	12036	5138	16.531862	Scincidae	Scincoidea
Scincella_huanrenensis	12034	5132	7.81675	Scincidae	Scincoidea
Scincella_lateralis	12038	5136	15.900716	Scincidae	Scincoidea
Scincella_melanosticta	12042	5145	22.314754	Scincidae	Scincoidea
Scincella_modesta	12031	5131	21.3957395	Scincidae	Scincoidea
Scincella_potanini	12035	5139	31.514962	Scincidae	Scincoidea
Scincella_punctatolineata	12084	5189	11.273577	Scincidae	Scincoidea
Scincella_reevesii	12042	5144	22.314754	Scincidae	Scincoidea
Scincella_rufocaudata	12041	5140	27.298001	Scincidae	Scincoidea
Scincella_rupicola	12041	5141	27.298001	Scincidae	Scincoidea
Scincella_tsinlingensis	12034	5133	7.81675	Scincidae	Scincoidea
Scincella_vandenburghi	12032	5130	15.13350867	Scincidae	Scincoidea
Scincella_victoriana	12108	5225	49.88213322	Scincidae	Scincoidea
Scincopus_fasciatus	12252	5361	27.203222	Scincidae	Scincoidea
Scincus_albifasciatus	12250	5359	9.387886333	Scincidae	Scincoidea
Scincus_mitranus	12251	5358	5.386903	Scincidae	Scincoidea
Scincus_scincus	12251	5357	5.386903	Scincidae	Scincoidea
Scolecophis_atrocinctus	6933	32	11.8525352	Colubridae	Alethinophidia
Scriptosaura_catimbau	11093	4200	15.616724	Gymnophthalmidae	Teioidea
Selvasaura_brava	11005	4111	19.70728567	Gymnophthalmidae	Teioidea
Senticolis_triaspis	7034	166	10.3705394	Colubridae	Alethinophidia
Sepsina_angolensis	12213	5328	55.7447993	Scincidae	Scincoidea
Shinisaurus_crocodilurus	10555	3733	135.7469999	Shinisauridae	Anguiformes
Siagonodon_septemstriatus	8954	2059	14.135695	Leptotyphlopidae	Scolecophidia
Sibon_annulatus	7761	842	3.434881	Dipsadidae	Alethinophidia
Sibon_anthracops	7762	846	5.550856	Dipsadidae	Alethinophidia
Sibon_argus	7765	848	4.630208	Dipsadidae	Alethinophidia
Sibon_bevridgelyi	7763	845	1.005899	Dipsadidae	Alethinophidia
Sibon_dimidiatus	7760	840	4.716877	Dipsadidae	Alethinophidia
Sibon_dunni	7764	843	0.842181	Dipsadidae	Alethinophidia
Sibon_lamari	7761	841	3.434881	Dipsadidae	Alethinophidia
Sibon_longifrenis	7765	847	4.630208	Dipsadidae	Alethinophidia
Sibon_merendonensis	7760	839	4.716877	Dipsadidae	Alethinophidia
Sibon_nebulatus	7764	844	0.842181	Dipsadidae	Alethinophidia
Sibynophis_bistrigatus	7377	475	4.092824	Colubridae	Alethinophidia
Sibynophis_chinensis	7376	473	0.111635	Colubridae	Alethinophidia
Sibynophis_collaris	7376	472	0.111635	Colubridae	Alethinophidia
Sibynophis_subpunctatus	7377	476	4.092824	Colubridae	Alethinophidia
Sibynophis_triangularis	7375	474	8.496878333	Colubridae	Alethinophidia
Sigaloseps_balios	11453	4550	1.542297	Scincidae	Scincoidea
Sigaloseps_conditus	11454	4554	5.576854	Scincidae	Scincoidea
Sigaloseps_deplanchei	11454	4553	5.576854	Scincidae	Scincoidea
Sigaloseps_ferrugicauda	11452	4552	8.121969	Scincidae	Scincoidea
Sigaloseps_pisinnus	11450	4555	17.923274	Scincidae	Scincoidea
Sigaloseps_ruficauda	11453	4551	1.542297	Scincidae	Scincoidea
Silvascincus_murrayi	11964	5061	14.479923	Scincidae	Scincoidea
Silvascincus_tryoni	11964	5060	14.479923	Scincidae	Scincoidea
Simalia_amethistina	8770	1867	0.683211	Pythonidae	Alethinophidia
Simalia_boeleni	8766	1872	7.871107	Pythonidae	Alethinophidia
Simalia_clastolepis	8770	1868	0.683211	Pythonidae	Alethinophidia
Simalia_kinghorni	8769	1869	0.765502	Pythonidae	Alethinophidia
Simalia_nauta	8768	1870	1.163549	Pythonidae	Alethinophidia
Simalia_oenpelliensis	8755	1881	13.32683179	Pythonidae	Alethinophidia
Simalia_tracyae	8767	1871	3.262965	Pythonidae	Alethinophidia
Simiscincus_aurantiacus	11433	4529	18.963453	Scincidae	Scincoidea
Simophis_rhinostoma	6968	52	5.02447	Colubridae	Alethinophidia
Simoselaps_anomalus	8024	1110	1.294578	Elapidae	Alethinophidia
Simoselaps_bertholdi	8023	1112	5.634287	Elapidae	Alethinophidia
Simoselaps_bimaculatus	8008	1101	8.317728125	Elapidae	Alethinophidia
Simoselaps_littoralis	8022	1113	6.57850825	Elapidae	Alethinophidia
Simoselaps_minimus	8024	1111	1.294578	Elapidae	Alethinophidia
Sinomicrurus_hatori	8132	1228	0.673692	Elapidae	Alethinophidia
Sinomicrurus_japonicus	8130	1231	11.2753998	Elapidae	Alethinophidia
Sinomicrurus_kelloggi	8133	1229	7.533669	Elapidae	Alethinophidia
Sinomicrurus_macclellandi	8133	1230	7.533669	Elapidae	Alethinophidia
Sinomicrurus_sauteri	8132	1227	0.673692	Elapidae	Alethinophidia
Sinonatrix_aequifasciata	7443	540	5.744923	Colubridae	Alethinophidia
Sinonatrix_annularis	7444	543	5.491223	Colubridae	Alethinophidia
Sinonatrix_percarinatus	7444	542	5.491223	NA	Alethinophidia
Sinonatrix_yunnanensis	7443	541	5.744923	Colubridae	Alethinophidia
Siphlophis_ayauma	7685	778	4.296833	Dipsadidae	Alethinophidia
Siphlophis_cervinus	7685	777	4.296833	Dipsadidae	Alethinophidia
Siphlophis_compressus	7684	775	6.236031	Dipsadidae	Alethinophidia
Siphlophis_longicaudatus	7684	776	6.236031	Dipsadidae	Alethinophidia
Siphlophis_pulcher	7658	774	9.482448	Dipsadidae	Alethinophidia
Sistrurus_catenatus	8495	1590	2.148542	Viperidae	Alethinophidia
Sistrurus_miliarius	8494	1592	6.3213	Viperidae	Alethinophidia
Sistrurus_tergeminus	8495	1591	2.148542	Viperidae	Alethinophidia
Sitana_attenboroughii	10004	3102	0.843207	Agamidae	Iguania
Sitana_laticeps	10005	3103	3.836672	Agamidae	Iguania
Sitana_marudhamneydhal	10004	3101	0.843207	Agamidae	Iguania
Sitana_ponticeriana	10003	3100	2.505997	Agamidae	Iguania
Sitana_spinaecephalus	10005	3104	3.836672	Agamidae	Iguania
Sitana_visiri	10003	3099	2.505997	Agamidae	Iguania
Smaug_barbertonensis	12372	5482	14.520765	Cordylidae	Scincoidea
Smaug_breyeri	12373	5484	8.017073	Cordylidae	Scincoidea
Smaug_depressus	12372	5481	14.520765	Cordylidae	Scincoidea
Smaug_giganteus	12328	5485	63.0797086	Cordylidae	Scincoidea
Smaug_mossambicus	12371	5478	1.008507	Cordylidae	Scincoidea
Smaug_regius	12370	5480	11.877283	Cordylidae	Scincoidea
Smaug_vandami	12373	5483	8.017073	Cordylidae	Scincoidea
Smaug_warreni	12371	5479	1.008507	Cordylidae	Scincoidea
Sonora_aemula	6929	11	6.17023	Colubridae	Alethinophidia
Sonora_michoacanensis	6932	15	6.042058	Colubridae	Alethinophidia
Sonora_mutabilis	6932	14	6.042058	Colubridae	Alethinophidia
Sonora_occipitalis	6930	12	3.672573	Colubridae	Alethinophidia
Sonora_palarostris	6930	13	3.672573	Colubridae	Alethinophidia
Sonora_semiannulata	6929	10	6.17023	Colubridae	Alethinophidia
Sonora_straminea	6931	16	9.078711	Colubridae	Alethinophidia
Sordellina_punctata	7648	748	12.86579071	Dipsadidae	Alethinophidia
Spalerosophis_arenarius	7279	367	6.094452	Colubridae	Alethinophidia
Spalerosophis_diadema	7279	366	6.094452	Colubridae	Alethinophidia
Spalerosophis_microlepis	7278	368	8.785998333	Colubridae	Alethinophidia
Sphaerodactylus_alphus	13459	6559	2.188663	Sphaerodactylidae	Gekkota
Sphaerodactylus_altavelensis	13452	6550	8.973668	Sphaerodactylidae	Gekkota
Sphaerodactylus_argus	13440	6542	11.232889	Sphaerodactylidae	Gekkota
Sphaerodactylus_armstrongi	13449	6545	9.425547	Sphaerodactylidae	Gekkota
Sphaerodactylus_becki	13460	6560	6.519897	Sphaerodactylidae	Gekkota
Sphaerodactylus_cinereus	13456	6563	18.89292667	Sphaerodactylidae	Gekkota
Sphaerodactylus_continentalis	13478	6583	8.1986276	Sphaerodactylidae	Gekkota
Sphaerodactylus_copei	13460	6561	6.519897	Sphaerodactylidae	Gekkota
Sphaerodactylus_cricoderus	13468	6570	14.883344	Sphaerodactylidae	Gekkota
Sphaerodactylus_cryphius	13451	6552	11.21219467	Sphaerodactylidae	Gekkota
Sphaerodactylus_darlingtoni	13452	6551	8.973668	Sphaerodactylidae	Gekkota
Sphaerodactylus_dunni	13477	6584	22.75077667	Sphaerodactylidae	Gekkota
Sphaerodactylus_elegans	13457	6562	16.4022086	Sphaerodactylidae	Gekkota
Sphaerodactylus_elegantulus	13474	6577	7.575405	Sphaerodactylidae	Gekkota
Sphaerodactylus_fantasticus	13471	6575	15.26536975	Sphaerodactylidae	Gekkota
Sphaerodactylus_gaigeae	13441	6541	8.3119	Sphaerodactylidae	Gekkota
Sphaerodactylus_glaucus	13475	6586	29.10948275	Sphaerodactylidae	Gekkota
Sphaerodactylus_goniorhynchus	13438	6547	13.40148608	Sphaerodactylidae	Gekkota
Sphaerodactylus_guanajae	13481	6582	4.633192	Sphaerodactylidae	Gekkota
Sphaerodactylus_intermedius	13465	6565	2.059238	Sphaerodactylidae	Gekkota
Sphaerodactylus_kirbyi	13473	6572	9.022416	Sphaerodactylidae	Gekkota
Sphaerodactylus_klauberi	13442	6540	6.745395	Sphaerodactylidae	Gekkota
Sphaerodactylus_leonardovaldesi	13481	6581	4.633192	Sphaerodactylidae	Gekkota
Sphaerodactylus_leucaster	13454	6554	6.531831	Sphaerodactylidae	Gekkota
Sphaerodactylus_levinsi	13446	6538	3.627079	Sphaerodactylidae	Gekkota
Sphaerodactylus_lineolatus	13430	6587	42.49719758	Sphaerodactylidae	Gekkota
Sphaerodactylus_macrolepis	13448	6544	9.691171	Sphaerodactylidae	Gekkota
Sphaerodactylus_microlepis	13472	6574	12.251121	Sphaerodactylidae	Gekkota
Sphaerodactylus_millepunctatus	13480	6579	6.31372	Sphaerodactylidae	Gekkota
Sphaerodactylus_molei	13476	6585	28.76189771	Sphaerodactylidae	Gekkota
Sphaerodactylus_monensis	13446	6539	3.627079	Sphaerodactylidae	Gekkota
Sphaerodactylus_nicholsi	13445	6535	0.290129	Sphaerodactylidae	Gekkota
Sphaerodactylus_nigropunctatus	13465	6564	2.059238	Sphaerodactylidae	Gekkota
Sphaerodactylus_notatus	13450	6548	13.982915	Sphaerodactylidae	Gekkota
Sphaerodactylus_ocoae	13445	6536	0.290129	Sphaerodactylidae	Gekkota
Sphaerodactylus_oliveri	13466	6568	2.314853	Sphaerodactylidae	Gekkota
Sphaerodactylus_parvus	13435	6553	18.67119711	Sphaerodactylidae	Gekkota
Sphaerodactylus_poindexteri	13480	6580	6.31372	Sphaerodactylidae	Gekkota
Sphaerodactylus_ramsdeni	13468	6569	14.883344	Sphaerodactylidae	Gekkota
Sphaerodactylus_richardi	13466	6567	2.314853	Sphaerodactylidae	Gekkota
Sphaerodactylus_richardsonii	13455	6557	7.917305	Sphaerodactylidae	Gekkota
Sphaerodactylus_roosevelti	13448	6543	9.691171	Sphaerodactylidae	Gekkota
Sphaerodactylus_rosaurae	13459	6558	2.188663	Sphaerodactylidae	Gekkota
Sphaerodactylus_ruibali	13450	6549	13.982915	Sphaerodactylidae	Gekkota
Sphaerodactylus_sabanus	13474	6578	7.575405	Sphaerodactylidae	Gekkota
Sphaerodactylus_schwartzi	13467	6571	18.434033	Sphaerodactylidae	Gekkota
Sphaerodactylus_semasiops	13449	6546	9.425547	Sphaerodactylidae	Gekkota
Sphaerodactylus_shrevei	13454	6555	6.531831	Sphaerodactylidae	Gekkota
Sphaerodactylus_sputator	13470	6576	16.4182656	Sphaerodactylidae	Gekkota
Sphaerodactylus_thompsoni	13455	6556	7.917305	Sphaerodactylidae	Gekkota
Sphaerodactylus_torrei	13464	6566	10.149643	Sphaerodactylidae	Gekkota
Sphaerodactylus_townsendi	13444	6537	3.20491	Sphaerodactylidae	Gekkota
Sphaerodactylus_vincenti	13473	6573	9.022416	Sphaerodactylidae	Gekkota
Sphenomorphus_acutus	11975	5095	28.69147125	Scincidae	Scincoidea
Sphenomorphus_aignanus	11506	4610	35.675576	Scincidae	Scincoidea
Sphenomorphus_apalpebratus	12084	5190	11.273577	Scincidae	Scincoidea
Sphenomorphus_buenloicus	12027	5143	41.83885894	Scincidae	Scincoidea
Sphenomorphus_concinnatus	12003	5113	41.69841091	Scincidae	Scincoidea
Sphenomorphus_cranei	12008	5103	2.761045	Scincidae	Scincoidea
Sphenomorphus_cryptotis	12013	5127	54.63143469	Scincidae	Scincoidea
Sphenomorphus_cyanolaemus	12020	5118	6.668125	Scincidae	Scincoidea
Sphenomorphus_diwata	11974	5096	30.83430528	Scincidae	Scincoidea
Sphenomorphus_fasciatus	12006	5106	8.5308725	Scincidae	Scincoidea
Sphenomorphus_incognitus	12016	5120	41.30583367	Scincidae	Scincoidea
Sphenomorphus_indicus	12022	5123	27.37141833	Scincidae	Scincoidea
Sphenomorphus_jobiensis	12012	5110	18.451932	Scincidae	Scincoidea
Sphenomorphus_leptofasciatus	12007	5105	5.611593333	Scincidae	Scincoidea
Sphenomorphus_maculatus	12021	5124	38.4669005	Scincidae	Scincoidea
Sphenomorphus_maindroni	12008	5104	2.761045	Scincidae	Scincoidea
Sphenomorphus_melanopogon	12012	5111	18.451932	Scincidae	Scincoidea
Sphenomorphus_minutus	11506	4609	35.675576	Scincidae	Scincoidea
Sphenomorphus_muelleri	12011	5112	20.874146	Scincidae	Scincoidea
Sphenomorphus_multisquamatus	12019	5116	24.21371	Scincidae	Scincoidea
Sphenomorphus_nigriventris	12009	5109	21.676779	Scincidae	Scincoidea
Sphenomorphus_praesignis	12086	5204	51.39566262	Scincidae	Scincoidea
Sphenomorphus_sabanus	12020	5117	6.668125	Scincidae	Scincoidea
Sphenomorphus_sananus	12067	5166	20.015136	Scincidae	Scincoidea
Sphenomorphus_sarasinorum	12024	5126	42.221894	Scincidae	Scincoidea
Sphenomorphus_scutatus	12010	5108	6.887847	Scincidae	Scincoidea
Sphenomorphus_simus	12024	5125	42.221894	Scincidae	Scincoidea
Sphenomorphus_solomonis	12010	5107	6.887847	Scincidae	Scincoidea
Sphenomorphus_stellatus	12098	5215	52.80045645	Scincidae	Scincoidea
Sphenomorphus_sungaicolus	12023	5121	13.924583	Scincidae	Scincoidea
Sphenomorphus_tersus	12023	5122	13.924583	Scincidae	Scincoidea
Sphenomorphus_tonkinensis	12040	5142	36.685987	Scincidae	Scincoidea
Sphenomorphus_tridigitus	11737	5216	68.98234938	Scincidae	Scincoidea
Sphenomorphus_tropidonotus	12017	5119	36.0318138	Scincidae	Scincoidea
Sphenomorphus_variegatus	12019	5115	24.21371	Scincidae	Scincoidea
Sphenomorphus_yersini	12083	5188	21.436406	Scincidae	Scincoidea
Spilotes_pullatus	6975	65	9.724451	Colubridae	Alethinophidia
Spilotes_sulphureus	6977	62	1.525354	Colubridae	Alethinophidia
Spondylurus_caicosae	11623	4723	5.444932	Scincidae	Scincoidea
Spondylurus_culebrae	11626	4720	1.345842	Scincidae	Scincoidea
Spondylurus_fulgidus	11620	4727	15.66210278	Scincidae	Scincoidea
Spondylurus_lineolatus	11621	4726	13.07080075	Scincidae	Scincoidea
Spondylurus_macleani	11625	4721	1.856381	Scincidae	Scincoidea
Spondylurus_monitae	11626	4719	1.345842	Scincidae	Scincoidea
Spondylurus_powelli	11627	4725	1.362738	Scincidae	Scincoidea
Spondylurus_semitaeniatus	11624	4722	4.260664	Scincidae	Scincoidea
Spondylurus_sloanii	11627	4724	1.362738	Scincidae	Scincoidea
Stegonotus_admiraltiensis	7223	312	1.761116	Colubridae	Alethinophidia
Stegonotus_batjanensis	7228	327	7.981148	Colubridae	Alethinophidia
Stegonotus_cucullatus	7221	314	2.801591	Colubridae	Alethinophidia
Stegonotus_derooijae	7227	318	1.736778	Colubridae	Alethinophidia
Stegonotus_diehli	7226	319	2.042474	Colubridae	Alethinophidia
Stegonotus_guentheri	7222	313	2.40722	Colubridae	Alethinophidia
Stegonotus_heterurus	7224	310	1.43798	Colubridae	Alethinophidia
Stegonotus_iridis	7225	316	1.468416	Colubridae	Alethinophidia
Stegonotus_melanolabiatus	7227	317	1.736778	Colubridae	Alethinophidia
Stegonotus_modestus	7225	315	1.468416	Colubridae	Alethinophidia
Stegonotus_muelleri	7234	325	1.910672	Colubridae	Alethinophidia
Stegonotus_parvus	7224	311	1.43798	Colubridae	Alethinophidia
Stellagama_stellio	10138	3270	35.24003283	Agamidae	Iguania
Stenocercus_albolineatus	9379	2485	7.618792333	Iguanidae	Iguania
Stenocercus_angel	9368	2467	3.005498	Iguanidae	Iguania
Stenocercus_angulifer	9370	2471	13.510423	Iguanidae	Iguania
Stenocercus_apurimacus	9381	2488	27.373855	Iguanidae	Iguania
Stenocercus_azureus	9377	2481	9.097013	Iguanidae	Iguania
Stenocercus_boettgeri	9356	2456	11.212054	Iguanidae	Iguania
Stenocercus_cadlei	9369	2469	6.506763	Iguanidae	Iguania
Stenocercus_caducus	9380	2483	3.998852	Iguanidae	Iguania
Stenocercus_chota	9366	2470	11.1789042	Iguanidae	Iguania
Stenocercus_chrysopygus	9355	2454	12.449341	Iguanidae	Iguania
Stenocercus_crassicaudatus	9360	2462	9.202171	Iguanidae	Iguania
Stenocercus_cupreus	9356	2457	11.212054	Iguanidae	Iguania
Stenocercus_doellojuradoi	9377	2482	9.097013	Iguanidae	Iguania
Stenocercus_dumerilii	9376	2479	1.127743	Iguanidae	Iguania
Stenocercus_empetrus	9358	2459	13.704336	Iguanidae	Iguania
Stenocercus_eunetopsis	9358	2458	13.704336	Iguanidae	Iguania
Stenocercus_festae	9369	2468	6.506763	Iguanidae	Iguania
Stenocercus_formosus	9382	2489	28.3893	Iguanidae	Iguania
Stenocercus_guentheri	9368	2466	3.005498	Iguanidae	Iguania
Stenocercus_humeralis	9361	2465	19.091534	Iguanidae	Iguania
Stenocercus_imitator	9357	2460	17.48402667	Iguanidae	Iguania
Stenocercus_iridescens	9371	2473	9.539582	Iguanidae	Iguania
Stenocercus_latebrosus	9353	2451	12.328959	Iguanidae	Iguania
Stenocercus_limitaris	9363	2475	22.1649811	Iguanidae	Iguania
Stenocercus_marmoratus	9359	2463	17.81284167	Iguanidae	Iguania
Stenocercus_melanopygus	9354	2452	10.935406	Iguanidae	Iguania
Stenocercus_ochoai	9382	2490	28.3893	Iguanidae	Iguania
Stenocercus_orientalis	9353	2450	12.328959	Iguanidae	Iguania
Stenocercus_ornatissimus	9355	2455	12.449341	Iguanidae	Iguania
Stenocercus_ornatus	9372	2477	12.428734	Iguanidae	Iguania
Stenocercus_percultus	9372	2476	12.428734	Iguanidae	Iguania
Stenocercus_puyango	9371	2474	9.539582	Iguanidae	Iguania
Stenocercus_quinarius	9376	2478	1.127743	Iguanidae	Iguania
Stenocercus_rhodomelas	9370	2472	13.510423	Iguanidae	Iguania
Stenocercus_roseiventris	9380	2484	3.998852	Iguanidae	Iguania
Stenocercus_scapularis	9381	2487	27.373855	Iguanidae	Iguania
Stenocercus_sinesaccus	9378	2486	9.4706625	Iguanidae	Iguania
Stenocercus_squarrosus	9375	2480	1.833013	Iguanidae	Iguania
Stenocercus_stigmosus	9354	2453	10.935406	Iguanidae	Iguania
Stenocercus_torquatus	9360	2461	9.202171	Iguanidae	Iguania
Stenocercus_varius	9361	2464	19.091534	Iguanidae	Iguania
Stenodactylus_affinis	13276	6376	7.807079	Gekkonidae	Gekkota
Stenodactylus_doriae	13277	6380	7.558594	Gekkonidae	Gekkota
Stenodactylus_grandiceps	13276	6377	7.807079	Gekkonidae	Gekkota
Stenodactylus_leptocosymbotes	13277	6379	7.558594	Gekkonidae	Gekkota
Stenodactylus_mauritanicus	13272	6372	8.207449	Gekkonidae	Gekkota
Stenodactylus_petrii	13273	6374	4.217752	Gekkonidae	Gekkota
Stenodactylus_pulcher	13278	6383	17.03285433	Gekkonidae	Gekkota
Stenodactylus_slevini	13275	6378	10.517227	Gekkonidae	Gekkota
Stenodactylus_stenurus	13273	6375	4.217752	Gekkonidae	Gekkota
Stenodactylus_sthenodactylus	13272	6371	8.207449	Gekkonidae	Gekkota
Stenodactylus_yemenensis	13271	6373	14.98172533	Gekkonidae	Gekkota
Stenolepis_ridleyi	11099	4206	17.64692	Gymnophthalmidae	Teioidea
Stenorrhina_freminvillei	6926	17	10.615658	Colubridae	Alethinophidia
Stichophanes_ningshaanensis	7528	981	24.01936421	Colubridae	Alethinophidia
Stoliczkia_borneensis	8689	1798	18.958047	Xenodermidae	Alethinophidia
Storeria_dekayi	7419	515	4.33106	Colubridae	Alethinophidia
Storeria_occipitomaculata	7420	513	3.151455	Colubridae	Alethinophidia
Storeria_storerioides	7420	514	3.151455	Colubridae	Alethinophidia
Strobilurus_torquatus	9315	2422	27.0781106	Iguanidae	Iguania
Strophurus_assimilis	13593	6696	5.333911	Diplodactylidae	Gekkota
Strophurus_ciliaris	13592	6693	4.594053	Diplodactylidae	Gekkota
Strophurus_elderi	13594	6699	8.083297	Diplodactylidae	Gekkota
Strophurus_horneri	13596	6703	11.256347	Diplodactylidae	Gekkota
Strophurus_intermedius	13589	6691	5.769678	Diplodactylidae	Gekkota
Strophurus_jeanae	13597	6702	5.167563	Diplodactylidae	Gekkota
Strophurus_krisalys	13591	6695	8.472581667	Diplodactylidae	Gekkota
Strophurus_mcmillani	13598	6704	6.127588	Diplodactylidae	Gekkota
Strophurus_michaelseni	13594	6698	8.083297	Diplodactylidae	Gekkota
Strophurus_rankini	13590	6690	3.752712	Diplodactylidae	Gekkota
Strophurus_robinsoni	13598	6705	6.127588	Diplodactylidae	Gekkota
Strophurus_spinigerus	13590	6689	3.752712	Diplodactylidae	Gekkota
Strophurus_strophurus	13593	6697	5.333911	Diplodactylidae	Gekkota
Strophurus_taeniatus	13597	6701	5.167563	Diplodactylidae	Gekkota
Strophurus_taenicauda	13614	6723	2.979078	Diplodactylidae	Gekkota
Strophurus_wellingtonae	13592	6694	4.594053	Diplodactylidae	Gekkota
Strophurus_williamsi	13588	6692	7.779045	Diplodactylidae	Gekkota
Strophurus_wilsoni	13584	6700	14.42631317	Diplodactylidae	Gekkota
Subsessor_bocourti	8353	1456	7.416029429	Homalopsidae	Alethinophidia
Sundatyphlops_polygrammicus	8845	1972	16.99369855	Typhlopidae	Scolecophidia
Suta_fasciata	7976	1059	2.98889	Elapidae	Alethinophidia
Suta_punctata	7976	1060	2.98889	Elapidae	Alethinophidia
Suta_suta	7973	1058	4.99562	Elapidae	Alethinophidia
Symphimus_leucostomus	7013	105	10.111372	Colubridae	Alethinophidia
Sympholis_lippiens	6923	5	7.392742	Colubridae	Alethinophidia
Synophis_bicolor	7868	961	1.055095	Dipsadidae	Alethinophidia
Synophis_bogerti	7868	960	1.055095	Dipsadidae	Alethinophidia
Synophis_calamitus	7871	966	5.132959	Dipsadidae	Alethinophidia
Synophis_insulomontanus	7869	964	4.030975	Dipsadidae	Alethinophidia
Synophis_lasallei	7869	963	4.030975	Dipsadidae	Alethinophidia
Synophis_niceforomariae	7871	967	5.132959	Dipsadidae	Alethinophidia
Synophis_zaheri	7870	968	8.860471	Dipsadidae	Alethinophidia
Synophis_zamora	7867	962	3.047372333	Dipsadidae	Alethinophidia
Tachymenis_peruviana	7696	785	2.409901	Dipsadidae	Alethinophidia
Taeniophallus_affinis	7652	747	8.472160667	Colubridae	Alethinophidia
Taeniophallus_brevirostris	7650	744	9.899216	Dipsadidae	Alethinophidia
Taeniophallus_nicagus	7651	743	7.047005	Dipsadidae	Alethinophidia
Taeniophallus_occipitalis	7651	742	7.047005	Colubridae	Alethinophidia
Takydromus_albomaculosus	10849	3955	13.092856	Lacertidae	Lacertoidea
Takydromus_amurensis	10839	3950	17.78958189	Lacertidae	Lacertoidea
Takydromus_dorsalis	10851	3953	7.213165	Lacertidae	Lacertoidea
Takydromus_formosanus	10843	3942	5.52255	Lacertidae	Lacertoidea
Takydromus_hsuehshanensis	10841	3946	7.8650846	Lacertidae	Lacertoidea
Takydromus_intermedius	10850	3954	10.126364	Lacertidae	Lacertoidea
Takydromus_kuehnei	10852	3958	21.226639	Lacertidae	Lacertoidea
Takydromus_luyeanus	10844	3945	4.717953	Lacertidae	Lacertoidea
Takydromus_sauteri	10847	3957	21.162835	Lacertidae	Lacertoidea
Takydromus_septentrionalis	10845	3949	6.520837	Lacertidae	Lacertoidea
Takydromus_sexlineatus	10852	3959	21.226639	Lacertidae	Lacertoidea
Takydromus_smaragdinus	10848	3956	18.594895	Lacertidae	Lacertoidea
Takydromus_stejnegeri	10846	3948	5.695825	Lacertidae	Lacertoidea
Takydromus_sylvaticus	10851	3952	7.213165	Lacertidae	Lacertoidea
Takydromus_tachydromoides	10838	3951	20.90122	Lacertidae	Lacertoidea
Takydromus_toyamai	10846	3947	5.695825	Lacertidae	Lacertoidea
Takydromus_viridipunctatus	10844	3944	4.717953	Lacertidae	Lacertoidea
Takydromus_wolteri	10843	3943	5.52255	Lacertidae	Lacertoidea
Tantalophis_discolor	7863	957	10.833944	Dipsadidae	Alethinophidia
Tantilla_alticola	6936	26	5.623975	Colubridae	Alethinophidia
Tantilla_armillata	6945	30	7.17612	Colubridae	Alethinophidia
Tantilla_coronata	6943	24	1.617449	Colubridae	Alethinophidia
Tantilla_gracilis	6942	18	2.750887	Colubridae	Alethinophidia
Tantilla_hobartsmithi	6942	19	2.750887	Colubridae	Alethinophidia
Tantilla_impensa	6937	25	5.605625	Colubridae	Alethinophidia
Tantilla_melanocephala	6944	31	7.81376175	Colubridae	Alethinophidia
Tantilla_nigriceps	6939	22	4.511825	Colubridae	Alethinophidia
Tantilla_planiceps	6941	20	4.202181	Colubridae	Alethinophidia
Tantilla_relicta	6943	23	1.617449	Colubridae	Alethinophidia
Tantilla_supracincta	6935	27	6.726522	Colubridae	Alethinophidia
Tantilla_tjiasmantoi	6946	29	5.718065	Colubridae	Alethinophidia
Tantilla_vermiformis	6946	28	5.718065	Colubridae	Alethinophidia
Tantilla_yaquia	6940	21	4.382255	Colubridae	Alethinophidia
Tarentola_americana	13422	6533	14.579742	Phyllodactylidae	Gekkota
Tarentola_angustimentalis	13421	6530	5.239824	Phyllodactylidae	Gekkota
Tarentola_annularis	13414	6522	10.180783	Phyllodactylidae	Gekkota
Tarentola_bischoffi	13415	6525	3.153687	Phyllodactylidae	Gekkota
Tarentola_boavistensis	13411	6518	4.653501	Phyllodactylidae	Gekkota
Tarentola_bocagei	13412	6517	0.354019	Phyllodactylidae	Gekkota
Tarentola_boehmei	13417	6529	8.163791	Phyllodactylidae	Gekkota
Tarentola_boettgeri	13415	6524	3.153687	Phyllodactylidae	Gekkota
Tarentola_caboverdiana	13410	6514	1.184019	Phyllodactylidae	Gekkota
Tarentola_chazaliae	13400	6521	12.56496367	Phyllodactylidae	Gekkota
Tarentola_crombiei	13422	6534	14.579742	Phyllodactylidae	Gekkota
Tarentola_darwini	13412	6516	0.354019	Phyllodactylidae	Gekkota
Tarentola_delalandii	13413	6519	10.433758	Phyllodactylidae	Gekkota
Tarentola_deserti	13419	6526	4.10345	Phyllodactylidae	Gekkota
Tarentola_ephippiata	13414	6523	10.180783	Phyllodactylidae	Gekkota
Tarentola_fascicularis	13420	6532	10.169405	Phyllodactylidae	Gekkota
Tarentola_fogoensis	13405	6511	2.574971	Phyllodactylidae	Gekkota
Tarentola_gigas	13408	6509	0.82748	Phyllodactylidae	Gekkota
Tarentola_gomerensis	13413	6520	10.433758	Phyllodactylidae	Gekkota
